Stop_ID,FIPS,mix_x,max_x,min_y,max_y
1_80448,530330300062004,-122.313386,-122.308072,47.318684,47.32238
1_72120,530330226042022,-122.185651,-122.180167,47.668221,47.671918
1_13620,530330030004000,-122.377871,-122.376788,47.685045,47.686876
1_28425,530330048004013,-122.366197,-122.364006,47.661459,47.662199
1_25040,530330024003000,-122.295041,-122.290687,47.689329,47.690226
1_80439,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_80438,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_70671,530330225005003,-122.200306,-122.196993,47.678002,47.679287
1_30635,530330093002024,-122.329051,-122.32736,47.592392,47.596484
1_80437,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_70676,530330225005024,-122.199695,-122.19692,47.675388,47.676624
1_70677,530330225004000,-122.199621,-122.196243,47.666742,47.673119
1_68805,530330323093018,-122.133977,-122.123573,47.682134,47.691595
1_70679,530330225004000,-122.199621,-122.196243,47.666742,47.673119
1_68803,530330324013041,-121.985979,-121.984922,47.738589,47.739366
1_68809,530330323092001,-122.127559,-122.125514,47.67852,47.682188
1_25050,530330024003006,-122.294958,-122.290599,47.686675,47.687478
1_80431,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_80432,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_80433,530330300062010,-122.306227,-122.302829,47.3151,47.318725
1_70681,530330227021006,-122.196245,-122.192858,47.662499,47.666742
1_21120,530330265001005,-122.344549,-122.339706,47.51325,47.517293
1_70689,530330226042021,-122.185637,-122.179764,47.671863,47.675489
1_72100,530330226042026,-122.177453,-122.174715,47.668156,47.669979
1_70687,530330226042021,-122.185637,-122.179764,47.671863,47.675489
1_13640,530330030004010,-122.377858,-122.376775,47.681332,47.683223
1_70685,530330226042021,-122.185637,-122.179764,47.671863,47.675489
1_70684,530330227032014,-122.185647,-122.184248,47.668019,47.669455
1_64540,530330321033012,-122.036496,-122.035769,47.531409,47.533015
1_64545,530330322103031,-122.020187,-122.018904,47.544404,47.546555
1_64548,530330321031057,-122.03644,-122.034328,47.533968,47.534662
1_64549,530330322103047,-122.035749,-122.017345,47.532341,47.548878
1_29580,530330049001022,-122.351486,-122.35003,47.662135,47.662875
1_27320,530330088003017,-122.295989,-122.294929,47.60165,47.603553
1_16860,530330006001024,-122.339584,-122.334181,47.722012,47.723208
1_27335,530330088003014,-122.298919,-122.29786,47.601657,47.602659
1_16850,530330006001010,-122.339608,-122.334185,47.723206,47.726854
1_64527,530330321032042,-122.033863,-122.03301,47.527454,47.527899
1_7530,530330050003017,-122.342219,-122.340673,47.659958,47.660671
1_16880,530330006003005,-122.342231,-122.337345,47.71955,47.722169
1_27300,530330078001040,-122.292519,-122.28459,47.601644,47.605701
1_7520,530330050002003,-122.342316,-122.340763,47.658007,47.659181
1_64512,530330321043018,-122.034377,-122.033497,47.527018,47.528341
1_16870,530330006001024,-122.339584,-122.334181,47.722012,47.723208
1_27310,530330078001040,-122.292519,-122.28459,47.601644,47.605701
1_64502,530330321033013,-122.036455,-122.034983,47.530101,47.533771
1_64500,530330321032020,-122.032915,-122.031177,47.53003,47.530511
1_27360,530330087002015,-122.306354,-122.30504,47.60167,47.602672
1_26110,530330008001005,-122.291366,-122.289308,47.717315,47.719252
1_7500,530330054004013,-122.342503,-122.340961,47.654115,47.655643
1_16810,530330003001013,-122.335593,-122.334217,47.72867,47.732314
1_68890,530330227012007,-122.210435,-122.203252,47.64793,47.659483
1_27370,530330087003017,-122.30897,-122.307659,47.601674,47.602674
1_68888,530330234011011,-122.141494,-122.139958,47.590857,47.591574
1_68889,530330234013002,-122.142626,-122.137978,47.589025,47.590862
1_16840,530330006001010,-122.339608,-122.334185,47.723206,47.726854
1_62380,530330246021003,-122.227091,-122.221672,47.539189,47.542083
1_68873,530330227011018,-122.205855,-122.204784,47.660384,47.661086
1_68871,530330227012007,-122.210435,-122.203252,47.64793,47.659483
1_68875,530330227011010,-122.207168,-122.20474,47.662987,47.663749
1_62370,530330246021003,-122.227091,-122.221672,47.539189,47.542083
1_16830,530330003001013,-122.335593,-122.334217,47.72867,47.732314
1_5380,530330027004002,-122.341829,-122.34047,47.688729,47.69054
1_27350,530330088003012,-122.302436,-122.301092,47.601663,47.602666
1_26100,530330008001006,-122.291504,-122.289277,47.715504,47.717329
1_64470,530330322102070,-122.000647,-121.980069,47.531697,47.535057
1_27270,530330078001040,-122.292519,-122.28459,47.601644,47.605701
1_36100,530330108003009,-122.362965,-122.359882,47.550097,47.559018
1_62216,530330292031036,-122.230451,-122.229787,47.383308,47.384827
1_62214,530330292031050,-122.231724,-122.231067,47.380962,47.381641
1_62213,530330292031036,-122.230451,-122.229787,47.383308,47.384827
1_62212,530330292032017,-122.226908,-122.225648,47.383363,47.384248
1_64480,530330321032016,-122.025886,-122.023295,47.529978,47.531323
1_64481,530330322083027,-122.052035,-122.045989,47.551962,47.559379
1_27260,530330078001040,-122.292519,-122.28459,47.601644,47.605701
1_62228,530330297005000,-122.22566,-122.212907,47.376071,47.383371
1_58092,530330262001160,-122.261597,-122.25444,47.441321,47.448644
1_58090,530330262001160,-122.261597,-122.25444,47.441321,47.448644
1_7498,530330054004024,-122.342577,-122.341324,47.652696,47.654118
1_62220,530330297005000,-122.22566,-122.212907,47.376071,47.383371
1_58096,530330262001162,-122.262481,-122.259778,47.448644,47.452135
1_58095,530330262001161,-122.262485,-122.259795,47.445023,47.448666
1_64482,530330322083032,-122.048731,-122.044339,47.551951,47.556565
1_58094,530330262001160,-122.261597,-122.25444,47.441321,47.448644
1_16800,530330003001010,-122.335333,-122.334257,47.732313,47.734135
1_58099,530330262001153,-122.262473,-122.259766,47.452135,47.455903
1_58098,530330262001162,-122.262481,-122.259778,47.448644,47.452135
1_64490,530330321032021,-122.031202,-122.028525,47.529987,47.530489
1_70817,530330235003000,-122.18066,-122.175175,47.587248,47.602112
1_70814,530330238012001,-122.190742,-122.186669,47.60145,47.60459
1_70815,530330236013023,-122.181736,-122.180067,47.601969,47.603355
1_70812,530330238011000,-122.188972,-122.184478,47.602495,47.610028
1_70813,530330236013020,-122.180339,-122.176568,47.60317,47.603806
1_36120,530330108003013,-122.355944,-122.354793,47.553689,47.556125
1_27290,530330078001040,-122.292519,-122.28459,47.601644,47.605701
1_62238,530330295035004,-122.197509,-122.194299,47.369827,47.372578
1_58080,530330292061070,-122.261206,-122.249396,47.41215,47.426736
1_62236,530330295035008,-122.201273,-122.199422,47.371691,47.372586
1_58082,530330292061161,-122.237214,-122.227942,47.412003,47.422913
1_58081,530330292061161,-122.237214,-122.227942,47.412003,47.422913
1_70822,530330238012007,-122.186669,-122.18449,47.601221,47.602495
1_62230,530330297005005,-122.214883,-122.209959,47.372493,47.376079
1_58088,530330262001192,-122.251096,-122.246991,47.441249,47.444743
1_58087,530330292061065,-122.248768,-122.243978,47.432408,47.434525
1_70820,530330238012006,-122.187794,-122.186341,47.601127,47.601957
1_64499,530330322084003,-122.046788,-122.025163,47.55056,47.559094
1_58089,530330262001148,-122.254604,-122.250789,47.441306,47.448702
1_62234,530330295033003,-122.206436,-122.204656,47.371333,47.372554
1_58084,530330292061070,-122.261206,-122.249396,47.41215,47.426736
1_58083,530330292061050,-122.241752,-122.237008,47.411985,47.426673
1_58086,530330292061073,-122.249396,-122.244145,47.426662,47.42883
1_58085,530330292061069,-122.249454,-122.244076,47.41212,47.415843
1_70805,530330236013000,-122.171233,-122.159058,47.597465,47.617203
1_70806,530330236041009,-122.159113,-122.153446,47.603469,47.6054
1_70807,530330236013018,-122.17678,-122.174724,47.60272,47.604087
1_70808,530330236041014,-122.159078,-122.153434,47.601853,47.603585
1_70801,530330236033010,-122.159222,-122.153527,47.609929,47.612619
1_70802,530330236041007,-122.159184,-122.153503,47.608017,47.610144
1_70803,530330236043000,-122.16175,-122.152587,47.592351,47.602645
1_36110,530330108003011,-122.358312,-122.357052,47.553699,47.555754
1_62246,530330295022008,-122.186779,-122.183289,47.368952,47.372444
1_62248,530330295022002,-122.183881,-122.178577,47.368052,47.372439
1_58079,530330292061102,-122.254741,-122.252056,47.408514,47.412175
1_58078,530330292061067,-122.246219,-122.242385,47.397612,47.41212
1_58077,530330292061068,-122.249425,-122.244064,47.408509,47.412208
1_58075,530330292061072,-122.249475,-122.243405,47.419309,47.426702
1_62242,530330295035000,-122.194026,-122.189426,47.368003,47.37253
1_58074,530330292061077,-122.24946,-122.247471,47.415823,47.419353
1_29410,530330053023056,-122.307602,-122.306589,47.650115,47.650587
1_58061,530330283003071,-122.281376,-122.271436,47.40829,47.412705
1_59110,530330305042011,-122.215894,-122.209567,47.315232,47.318623
1_58060,530330283003069,-122.28235,-122.265164,47.411971,47.419403
1_26290,530330045002021,-122.3283,-122.325598,47.664986,47.665733
1_64441,530330321031028,-122.06279,-122.057457,47.54434,47.545705
1_58050,530330283003069,-122.28235,-122.265164,47.411971,47.419403
1_58051,530330283003074,-122.273569,-122.265435,47.40825,47.412436
1_64445,530330322083047,-122.057329,-122.051296,47.545934,47.550037
1_64442,530330321031026,-122.057519,-122.049963,47.542459,47.545705
1_64448,530330321043019,-122.034556,-122.034021,47.528333,47.529235
1_64446,530330322083042,-122.058704,-122.054239,47.549783,47.552028
1_64453,530330322083047,-122.057329,-122.051296,47.545934,47.550037
1_58043,530330292061080,-122.274305,-122.254682,47.3949,47.412377
1_64454,530330322083050,-122.050339,-122.046055,47.545645,47.551966
1_64455,530330321031028,-122.06279,-122.057457,47.54434,47.545705
1_64456,530330321031049,-122.038131,-122.036369,47.533771,47.537453
1_64450,530330321031026,-122.057519,-122.049963,47.542459,47.545705
1_58040,530330292061101,-122.267652,-122.257081,47.412326,47.426736
1_64451,530330321031025,-122.05119,-122.047935,47.542717,47.544284
1_58041,530330292061070,-122.261206,-122.249396,47.41215,47.426736
1_63720,530330243004007,-122.237704,-122.233644,47.580243,47.584366
1_64457,530330321043011,-122.036791,-122.028636,47.516804,47.526465
1_64458,530330321043011,-122.036791,-122.028636,47.516804,47.526465
1_64459,530330321023036,-122.029989,-122.020201,47.515438,47.526396
1_29421,530330052003010,-122.326824,-122.325664,47.655534,47.657698
1_29420,530330053023050,-122.312206,-122.310665,47.652146,47.653041
1_64466,530330322083034,-122.046591,-122.043777,47.551945,47.556749
1_64467,530330322083040,-122.054409,-122.049813,47.549738,47.551975
1_64464,530330322083053,-122.047747,-122.043177,47.546793,47.551968
1_64465,530330322083057,-122.044339,-122.039804,47.54636,47.551951
1_64462,530330321043039,-122.032383,-122.030266,47.523469,47.525454
1_64460,530330321043039,-122.032383,-122.030266,47.523469,47.525454
1_29426,530330052002019,-122.322345,-122.31912,47.652851,47.654563
1_62202,530330295032002,-122.212497,-122.202364,47.373537,47.379748
1_63733,530330243003009,-122.237744,-122.234924,47.57457,47.57764
1_7479,530330054003007,-122.346646,-122.345965,47.650753,47.652743
1_63732,530330243003006,-122.235013,-122.23355,47.574565,47.57751
1_62204,530330292032025,-122.218962,-122.215394,47.378425,47.381013
1_63737,530330243002006,-122.233615,-122.231718,47.585492,47.586715
1_64468,530330322083024,-122.067666,-122.052035,47.551684,47.561054
1_63736,530330243002012,-122.233652,-122.231741,47.581819,47.583685
1_62208,530330292032023,-122.222659,-122.220946,47.382376,47.383114
1_64469,530330322083042,-122.058704,-122.054239,47.549783,47.552028
1_63735,530330243004008,-122.235074,-122.233621,47.581828,47.584363
1_73952,530330226041008,-122.176068,-122.172753,47.679325,47.681121
1_63744,530330245003001,-122.23511,-122.229636,47.570436,47.574592
1_73953,530330226042001,-122.178388,-122.17601,47.679285,47.682538
1_73950,530330226041000,-122.169696,-122.163913,47.679411,47.686051
1_63742,530330243003001,-122.234543,-122.23334,47.577421,47.579944
1_73951,530330226041007,-122.172863,-122.169448,47.679361,47.682635
1_63743,530330243002025,-122.232359,-122.230725,47.574558,47.578996
1_58020,530330297002004,-122.231054,-122.22816,47.375125,47.379801
1_63741,530330243003002,-122.235178,-122.233934,47.57751,47.579945
1_58028,530330262001091,-122.244857,-122.24271,47.45684,47.461074
1_13441,530330084003000,-122.327906,-122.326789,47.615216,47.617087
1_36180,530330108002008,-122.357294,-122.354994,47.535492,47.539129
1_73945,530330226061001,-122.148109,-122.144925,47.672605,47.675153
1_70872,530330228013000,-122.164307,-122.153403,47.653363,47.660788
1_70870,530330228011001,-122.153452,-122.143331,47.653436,47.660639
1_58010,530330297002004,-122.231054,-122.22816,47.375125,47.379801
1_30790,530330100012013,-122.314739,-122.313464,47.565317,47.567241
1_70874,530330226064008,-122.153378,-122.151148,47.662418,47.663584
1_70869,530330226064012,-122.153403,-122.148141,47.660559,47.661671
1_70868,530330228011008,-122.153506,-122.143078,47.645962,47.653447
1_80240,530330283002005,-122.278792,-122.270481,47.449479,47.451173
1_72090,530330226043014,-122.17474,-122.172031,47.668119,47.669671
1_36170,530330108002009,-122.356138,-122.354923,47.539118,47.542868
1_28390,530330048003034,-122.361921,-122.360824,47.655187,47.656065
1_21170,530330113002001,-122.342888,-122.341585,47.517281,47.519114
1_66780,530330232022000,-122.132424,-122.121598,47.615157,47.616998
1_58000,530330297002005,-122.230308,-122.226739,47.370104,47.375223
1_73970,530330323242001,-122.119182,-122.111112,47.674852,47.68073
1_80250,530330283002005,-122.278792,-122.270481,47.449479,47.451173
1_66790,530330232022001,-122.13238,-122.121487,47.613355,47.615202
1_68900,530330227012007,-122.210435,-122.203252,47.64793,47.659483
1_59120,530330306004000,-122.219591,-122.213302,47.310986,47.315232
1_73960,530330323242002,-122.11918,-122.117972,47.676687,47.678473
1_36190,530330108002012,-122.357583,-122.355021,47.534556,47.535502
1_80260,530330283001015,-122.270492,-122.267919,47.451132,47.452361
1_73990,530330323241007,-122.119156,-122.115749,47.682474,47.683874
1_70841,530330236013015,-122.174728,-122.165029,47.597539,47.60298
1_70842,530330236031005,-122.153649,-122.143239,47.617038,47.622548
1_70843,530330236043008,-122.168085,-122.167419,47.597499,47.598642
1_70844,530330236031003,-122.153659,-122.143239,47.618842,47.623738
1_66730,530330230003018,-122.121652,-122.1211,47.626091,47.629459
1_36140,530330108003014,-122.35597,-122.354771,47.550117,47.553694
1_36145,530330108003019,-122.357121,-122.354774,47.546557,47.55013
1_70835,530330236041001,-122.153527,-122.142991,47.604417,47.609929
1_70837,530330233003001,-122.142879,-122.136496,47.606192,47.609854
1_70836,530330236033004,-122.153567,-122.152819,47.613096,47.613568
1_72060,530330226043015,-122.166666,-122.163973,47.666647,47.66838
1_70838,530330236031005,-122.153649,-122.143239,47.617038,47.622548
1_80270,530330283001014,-122.270515,-122.267782,47.452326,47.454501
1_72050,530330226063025,-122.158507,-122.153321,47.666133,47.667861
1_70832,530330236041001,-122.153527,-122.142991,47.604417,47.609929
1_66740,530330230003021,-122.124126,-122.12167,47.624448,47.625964
1_70826,530330236041010,-122.153454,-122.146817,47.602606,47.606255
1_70825,530330236013020,-122.180339,-122.176568,47.60317,47.603806
1_70823,530330236042006,-122.153345,-122.149729,47.600009,47.601373
1_28350,530330049003010,-122.353413,-122.352349,47.651776,47.654147
1_70828,530330236041002,-122.153478,-122.150969,47.604457,47.606222
1_80280,530330283001000,-122.270547,-122.265132,47.454172,47.459488
1_59177,530330306004021,-122.214761,-122.213358,47.307969,47.308814
1_70864,530330228011008,-122.153506,-122.143078,47.645962,47.653447
1_59176,530330306004008,-122.2161,-122.213294,47.310348,47.311239
1_70866,530330228011008,-122.153506,-122.143078,47.645962,47.653447
1_59178,530330306004017,-122.217545,-122.216081,47.307856,47.308714
1_59173,530330306003001,-122.219475,-122.218235,47.306034,47.307828
1_70860,530330228013006,-122.153564,-122.149712,47.637395,47.64603
1_59175,530330306001018,-122.213444,-122.212062,47.308026,47.309892
1_70862,530330228011008,-122.153506,-122.143078,47.645962,47.653447
1_59174,530330306002012,-122.216206,-122.214756,47.306162,47.307969
1_72080,530330226043012,-122.172044,-122.16665,47.667391,47.670352
1_80290,530330283001001,-122.270525,-122.268392,47.455974,47.456802
1_13460,530330074023008,-122.326795,-122.326187,47.616336,47.617735
1_70858,530330228013008,-122.153593,-122.151647,47.64066,47.641526
1_70854,530330228013018,-122.153721,-122.151909,47.633254,47.634759
1_70852,530330228013020,-122.153727,-122.151128,47.631546,47.632643
1_70850,530330237001021,-122.153725,-122.151571,47.628609,47.629986
1_36155,530330108001009,-122.354994,-122.342183,47.539013,47.55082
1_28370,530330048003049,-122.358959,-122.35766,47.652964,47.654149
1_72070,530330226043012,-122.172044,-122.16665,47.667391,47.670352
1_70846,530330237001037,-122.153704,-122.143093,47.62437,47.627947
1_15630,530330097011017,-122.405414,-122.40341,47.577091,47.577652
1_28310,530330049002020,-122.354481,-122.351159,47.650737,47.652244
1_25120,530330042005012,-122.291149,-122.290235,47.672146,47.673983
1_68960,530330240002019,-122.207047,-122.201637,47.629244,47.63194
1_66700,530330230003002,-122.12434,-122.121657,47.630208,47.63141
1_72015,530330226061015,-122.153305,-122.143157,47.666024,47.669775
1_25130,530330042005025,-122.290776,-122.290214,47.670319,47.672146
1_68950,530330240002013,-122.209724,-122.201624,47.631937,47.637452
1_30720,530330093003020,-122.329991,-122.329058,47.577724,47.579808
1_68980,530330240002022,-122.20704,-122.201643,47.625796,47.629264
1_80300,530330283001000,-122.270547,-122.265132,47.454172,47.459488
1_25140,530330042005024,-122.290776,-122.290194,47.66851,47.67032
1_72030,530330226061015,-122.153305,-122.143157,47.666024,47.669775
1_15610,530330097011009,-122.406715,-122.40019,47.577255,47.579084
1_30748,530330093003223,-122.329996,-122.329061,47.574382,47.575522
1_68970,530330240002019,-122.207047,-122.201637,47.629244,47.63194
1_66710,530330230003002,-122.12434,-122.121657,47.630208,47.63141
1_72040,530330226061018,-122.153329,-122.149636,47.666018,47.66865
1_80322,530330252001002,-122.19801,-122.180461,47.51408,47.526281
1_21250,530330266002003,-122.365915,-122.364544,47.515488,47.517362
1_80320,530330282001027,-122.267864,-122.265528,47.459556,47.461249
1_70798,530330236033010,-122.159222,-122.153527,47.609929,47.612619
1_70796,530330236033002,-122.159295,-122.153577,47.614422,47.617181
1_70790,530330236031002,-122.159061,-122.153647,47.621757,47.62437
1_70792,530330236032000,-122.159051,-122.15362,47.617162,47.622464
1_68920,530330227012015,-122.203346,-122.201684,47.644878,47.646435
1_80310,530330283001000,-122.270547,-122.265132,47.454172,47.459488
1_68910,530330227012016,-122.205982,-122.201998,47.646433,47.649835
1_15652,530330097012002,-122.413352,-122.41195,47.575922,47.578725
1_15651,530330097012002,-122.413352,-122.41195,47.575922,47.578725
1_15650,530330097012004,-122.410741,-122.409385,47.575887,47.57774
1_30770,530330100012005,-122.314784,-122.313433,47.56899,47.571622
1_68940,530330240002013,-122.209724,-122.201624,47.631937,47.637452
1_80334,530330247011037,-122.190644,-122.1854,47.549423,47.557434
1_80332,530330247011037,-122.190644,-122.1854,47.549423,47.557434
1_28300,530330048003053,-122.357666,-122.354477,47.651409,47.652964
1_16770,530330203001002,-122.337967,-122.335253,47.774173,47.775974
1_15640,530330097011011,-122.408124,-122.405374,47.575993,47.577759
1_68930,530330240002009,-122.207034,-122.201657,47.637411,47.638096
1_72005,530330228021001,-122.143202,-122.137694,47.667809,47.675146
1_64406,530330326021009,-121.856867,-121.844306,47.531046,47.53508
1_64409,530330326024021,-121.868379,-121.860857,47.530204,47.539373
1_64408,530330326024012,-121.861343,-121.856867,47.530241,47.531651
1_64405,530330326024003,-121.857034,-121.844292,47.531183,47.535817
1_16760,530330203001004,-122.335253,-122.329789,47.770452,47.77419
1_29440,530330053023017,-122.312087,-122.309659,47.655226,47.661262
1_26250,530330045002005,-122.328236,-122.325521,47.670835,47.671567
1_7400,530330054004017,-122.345484,-122.344662,47.653001,47.654126
1_62294,530330317041003,-122.125348,-122.123008,47.356049,47.358079
1_62296,530330317063022,-122.123021,-122.118296,47.358079,47.361703
1_62295,530330317063022,-122.123021,-122.118296,47.358079,47.361703
1_62298,530330317063022,-122.123021,-122.118296,47.358079,47.361703
1_62297,530330317062007,-122.11244,-122.107453,47.355377,47.358168
1_62299,530330317062016,-122.123794,-122.110859,47.351405,47.358197
1_16750,530330203002007,-122.335174,-122.332459,47.769135,47.770058
1_29455,530330052005009,-122.318421,-122.317425,47.661297,47.663123
1_29453,530330052001001,-122.322085,-122.320791,47.65945,47.661328
1_62290,530330317041018,-122.13391,-122.128309,47.351412,47.358012
1_26260,530330045002009,-122.328259,-122.325544,47.669345,47.670115
1_64425,530330326021046,-121.879333,-121.878339,47.516118,47.51701
1_7430,530330072002008,-122.346247,-122.344453,47.617354,47.618561
1_64421,530330326023052,-121.887301,-121.876282,47.511658,47.529088
1_26270,530330045002013,-122.328271,-122.325564,47.667885,47.668646
1_27200,530330089001026,-122.28788,-122.286711,47.592332,47.595746
1_16740,530330203002005,-122.335134,-122.332413,47.766881,47.768274
1_64416,530330321023003,-121.979774,-121.9718,47.530366,47.535627
1_64415,530330326023055,-121.881701,-121.879545,47.52392,47.525284
1_64414,530330326023000,-121.877925,-121.869693,47.531322,47.539718
1_64413,530330326023000,-121.877925,-121.869693,47.531322,47.539718
1_64419,530330326021010,-121.862744,-121.847342,47.528701,47.532791
1_64417,530330326021014,-121.879767,-121.861868,47.514455,47.53021
1_64411,530330326024022,-121.868018,-121.865772,47.533257,47.535259
1_27210,530330089001006,-122.287778,-122.285135,47.595743,47.60022
1_26280,530330045002023,-122.328609,-122.325576,47.666437,47.667178
1_16730,530330203002012,-122.335102,-122.332356,47.764175,47.766913
1_29470,530330052005004,-122.321755,-122.320726,47.661316,47.662529
1_62260,530330317031001,-122.162051,-122.160055,47.369677,47.372419
1_62266,530330317031000,-122.160088,-122.154819,47.366,47.372414
1_62264,530330317031000,-122.160088,-122.154819,47.366,47.372414
1_16720,530330203002014,-122.335054,-122.33382,47.763269,47.764787
1_62268,530330317031000,-122.160088,-122.154819,47.366,47.372414
1_29480,530330052004010,-122.326181,-122.325082,47.661342,47.663167
1_26210,530330036004008,-122.326838,-122.32499,47.677853,47.679024
1_62252,530330295021014,-122.176103,-122.165419,47.369108,47.372431
1_16710,530330206001005,-122.33502,-122.329518,47.758681,47.763271
1_62254,530330295021014,-122.176103,-122.165419,47.369108,47.372431
1_62258,530330317031002,-122.16543,-122.159682,47.368355,47.372424
1_68990,530330240003001,-122.202387,-122.201643,47.62469,47.625798
1_26220,530330036004011,-122.327228,-122.324402,47.675891,47.677853
1_27230,530330089001006,-122.287778,-122.285135,47.595743,47.60022
1_62288,530330317041019,-122.138947,-122.133571,47.355364,47.357998
1_16700,530330206001005,-122.33502,-122.329518,47.758681,47.763271
1_62287,530330317033012,-122.144193,-122.138947,47.357998,47.360904
1_62285,530330317033012,-122.144193,-122.138947,47.357998,47.360904
1_62282,530330317031013,-122.147309,-122.142933,47.358008,47.363663
1_25100,530330038001010,-122.291681,-122.290275,47.675782,47.677598
1_26230,530330036003009,-122.32818,-122.32545,47.674368,47.675165
1_62280,530330317031012,-122.146358,-122.144211,47.362335,47.363674
1_27240,530330078001047,-122.285316,-122.283829,47.601691,47.602924
1_62276,530330317031011,-122.149511,-122.144153,47.363663,47.366109
1_62278,530330317031011,-122.149511,-122.144153,47.363663,47.366109
1_62272,530330317031008,-122.152197,-122.149536,47.365235,47.368797
1_62274,530330317031009,-122.151008,-122.149503,47.364403,47.367632
1_30700,530330093003014,-122.332045,-122.329057,47.579808,47.586169
1_25110,530330042005000,-122.291154,-122.290256,47.673981,47.67579
1_26240,530330036003021,-122.328214,-122.325486,47.67226,47.672862
1_62270,530330317031007,-122.153457,-122.146355,47.36285,47.3688
1_63600,530330246012004,-122.23096,-122.221615,47.549248,47.553006
1_59210,530330306001008,-122.214061,-122.209581,47.313462,47.315411
1_62550,530330246013029,-122.236193,-122.232404,47.540154,47.54325
1_63610,530330246012005,-122.227001,-122.221637,47.547461,47.549279
1_7350,530330050003009,-122.343787,-122.342147,47.66067,47.661384
1_62560,530330246013026,-122.234,-122.232359,47.543231,47.545401
1_59200,530330306001017,-122.21342,-122.212083,47.309842,47.313516
1_29300,530330064001007,-122.301668,-122.300326,47.629258,47.630269
1_29301,530330075005001,-122.318254,-122.316877,47.619925,47.621103
1_64790,530330248003020,-122.174728,-122.169421,47.56474,47.569732
1_62530,530330246022022,-122.24074,-122.235101,47.534782,47.538511
1_27190,530330089001026,-122.28788,-122.286711,47.592332,47.595746
1_62540,530330246013030,-122.237954,-122.232416,47.538461,47.541099
1_59220,530330306001008,-122.214061,-122.209581,47.313462,47.315411
1_27180,530330095001017,-122.286618,-122.285448,47.589912,47.590308
1_67990,530330238011013,-122.201417,-122.195988,47.596584,47.610136
1_7380,530330054004012,-122.343565,-122.342441,47.654119,47.655382
1_7382,530330054003003,-122.344024,-122.342577,47.650532,47.652706
1_62590,530330246012008,-122.232657,-122.226997,47.545641,47.549295
1_67960,530330238011013,-122.201417,-122.195988,47.596584,47.610136
1_13381,530330064003003,-122.307248,-122.305985,47.630609,47.632304
1_27175,530330095001066,-122.286849,-122.286041,47.587639,47.58983
1_13380,530330064003006,-122.307274,-122.306004,47.628661,47.630615
1_27160,530330036004012,-122.327513,-122.326188,47.677564,47.678555
1_67944,530330238011013,-122.201417,-122.195988,47.596584,47.610136
1_67947,530330238011013,-122.201417,-122.195988,47.596584,47.610136
1_62570,530330246012014,-122.232899,-122.229262,47.54112,47.545672
1_7360,530330050002004,-122.343782,-122.342258,47.658014,47.659189
1_67943,530330238011015,-122.197417,-122.196352,47.600219,47.601519
1_98300,530610511001011,-122.299741,-122.297614,47.783792,47.784699
1_27150,530330036003001,-122.325462,-122.324402,47.67436,47.675902
1_62580,530330246012008,-122.232657,-122.226997,47.545641,47.549295
1_27140,530330036003016,-122.325495,-122.324427,47.672253,47.674368
1_13340,530330076002002,-122.307352,-122.30469,47.620217,47.623211
1_59292,530330272002020,-122.27431,-122.270735,47.483022,47.485713
1_59291,530330272002021,-122.275551,-122.272126,47.48353,47.486213
1_66870,530330233002006,-122.12657,-122.120965,47.596246,47.601758
1_66871,530330228033023,-122.135896,-122.132298,47.638135,47.642524
1_73890,530330226043003,-122.172016,-122.168233,47.671677,47.675305
1_63680,530330246021022,-122.227209,-122.226041,47.532967,47.535668
1_63685,530330246021021,-122.227175,-122.226293,47.535504,47.537496
1_6290,530330067001012,-122.343453,-122.342297,47.628878,47.63059
1_59295,530330272002010,-122.280325,-122.265433,47.484119,47.491169
1_13350,530330076001012,-122.307307,-122.305993,47.623207,47.624417
1_4040,530330067002029,-122.348871,-122.347546,47.625424,47.626284
1_66880,530330233001019,-122.132477,-122.115712,47.588993,47.598137
1_63690,530330246021011,-122.227409,-122.223678,47.53737,47.539687
1_59286,530330312053008,-122.202333,-122.192314,47.315383,47.322818
1_73880,530330226043003,-122.172016,-122.168233,47.671677,47.675305
1_59284,530330312053008,-122.202333,-122.192314,47.315383,47.322818
1_59282,530330312061008,-122.181112,-122.175243,47.313898,47.315317
1_80152,530330284024004,-122.321004,-122.296756,47.434567,47.466432
1_80153,530330284024004,-122.321004,-122.296756,47.434567,47.466432
1_80150,530330281002010,-122.313135,-122.302426,47.465118,47.470094
1_80151,530330284024004,-122.321004,-122.296756,47.434567,47.466432
1_13360,530330064003016,-122.307321,-122.306027,47.625224,47.62685
1_36890,530330044003005,-122.311918,-122.310748,47.666418,47.668537
1_80154,530330284024007,-122.302383,-122.300983,47.453338,47.454958
1_66850,530330233002000,-122.123348,-122.121324,47.602209,47.605278
1_4010,530330067003015,-122.347554,-122.346225,47.629721,47.631411
1_73872,530330323091019,-122.134709,-122.132593,47.678586,47.682208
1_73870,530330226043005,-122.174705,-122.173604,47.671685,47.675312
1_63660,530330246021025,-122.223633,-122.221779,47.533392,47.534578
1_13370,530330064003013,-122.307299,-122.306031,47.626841,47.628668
